id,age,income,home_ownership,employment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_allowed_loan
1389,21.0,15600,3,0,0,5000,10.99,0.32,0,3,0,0
1611,21.0,33996,3,5,3,15000,14.96,0.44,0,2,0,0
1950,21.0,28000,0,5,0,6000,15.62,0.21,1,2,0,0
2133,21.0,36588,3,5,0,1000,14.61,0.03,1,4,0,0
2152,21.0,34800,3,0,5,9600,17.27,0.28,1,3,0,0
2331,21.0,44000,3,4,0,12000,12.86,0.27,0,4,0,0
2447,21.0,29000,3,2,4,6000,15.62,0.21,0,2,0,0
2451,21.0,90000,3,5,2,7200,12.69,0.08,0,2,0,0
2511,21.0,30000,3,5,1,13250,11.49,0.44,0,2,0,0
2537,21.0,34000,0,3,2,12000,13.79,0.36,0,2,0,0
2995,21.0,24000,2,0,2,6100,13.35,0.26,1,2,0,0
3036,21.0,52000,3,2,4,18500,15.33,0.36,0,4,0,0
3067,21.0,38004,3,5,1,3000,10.75,0.08,0,2,0,0
3331,21.0,34000,0,5,2,6000,12.69,0.18,0,2,0,0
3460,21.0,59000,3,5,2,6000,11.89,0.1,0,2,0,0
3696,21.0,70553,3,5,5,10000,13.49,0.14,0,4,0,0
3707,21.0,30000,3,1,1,12000,12.53,0.4,1,4,0,0
3782,21.0,67000,3,5,3,25000,10.25,0.37,0,2,0,0
3879,21.0,35000,3,1,1,15000,11.83,0.43,0,2,0,0
4027,21.0,35400,3,3,1,13250,16.89,0.38,0,3,0,0
4154,21.0,34000,3,5,1,10000,11.71,0.29,0,4,0,0
4616,21.0,30000,3,0,3,1500,15.62,0.05,0,2,0,0
4806,21.0,88000,3,3,2,17600,16.35,0.19,0,2,0,0
5495,21.0,30000,3,3,4,6000,12.42,0.2,0,2,0,0
5857,21.0,32000,3,2,0,1000,16.45,0.03,0,4,0,0
5899,21.0,42000,0,4,5,5200,17.27,0.12,1,2,0,0
5914,21.0,36000,3,5,0,10400,14.84,0.3,1,2,0,0
6241,21.0,25200,3,0,4,9600,8.94,0.39,0,4,0,0
6865,21.0,49000,3,2,3,6000,15.31,0.12,1,4,0,0
7104,21.0,29004,3,0,4,5000,17.49,0.17,1,3,0,0
7110,21.0,24000,3,0,1,1000,14.72,0.04,1,2,0,0
7140,21.0,34000,3,2,4,7500,14.59,0.23,0,3,0,0
7412,21.0,70000,3,5,1,23000,14.54,0.34,1,4,0,0
7418,21.0,32000,3,6,0,15000,7.9,0.47,0,2,0,0
7650,21.0,36000,3,6,3,12000,7.88,0.33,0,3,0,0
7791,21.0,24996,3,0,0,5000,10.99,0.2,0,4,0,0
8077,21.0,24000,3,2,3,3000,11.49,0.13,0,3,0,0
8273,21.0,29000,3,6,3,5000,6.62,0.17,0,3,0,0
8625,21.0,45000,3,1,0,15000,9.25,0.33,0,2,0,0
9284,21.0,49000,0,5,5,7500,14.96,0.15,1,4,0,0
9537,21.0,78000,3,5,0,25000,12.53,0.32,0,3,0,0
9633,21.0,22992,3,3,1,5000,13.57,0.22,0,2,0,0
9794,21.0,24000,3,4,4,9600,14.27,0.4,0,4,0,0
10024,21.0,27600,3,4,0,7500,13.06,0.27,1,3,0,0
10040,21.0,71711,0,5,1,10000,10.65,0.14,0,4,0,0
10452,21.0,19000,3,3,3,5000,12.87,0.26,1,4,0,0
10583,21.0,54000,3,2,1,5000,13.17,0.09,0,4,0,0
10587,21.0,34000,3,2,5,12250,14.72,0.36,1,3,0,0
10729,21.0,14400,3,2,4,4000,10.99,0.26,0,4,0,0
10746,21.0,35000,3,5,1,12000,11.71,0.34,0,2,0,0
10831,21.0,42000,0,5,4,3000,15.57,0.07,1,3,0,0
11231,21.0,28800,3,2,0,2800,16.77,0.1,1,3,0,0
11310,21.0,42000,3,5,2,1000,13.49,0.02,1,2,0,0
11573,21.0,30000,3,6,0,8000,11.71,0.27,0,2,0,0
11999,21.0,158004,3,2,2,5000,14.84,0.32,1,3,0,0
12247,21.0,24000,3,0,2,7000,14.96,0.29,1,2,0,0
12335,21.0,32400,3,1,2,9200,12.69,0.28,0,3,0,0
12337,21.0,33996,3,2,3,5000,14.96,0.14,0,2,0,0
12613,21.0,29000,0,0,5,2400,12.53,0.09,0,2,0,0
12663,21.0,25200,3,5,2,7000,13.48,0.28,0,2,0,0
12893,21.0,34000,3,0,0,10000,6.54,0.29,0,3,0,0
12897,21.0,30000,3,2,0,12000,13.72,0.4,1,4,0,0
13269,21.0,33996,3,0,4,10000,15.31,0.29,1,3,0,0
13390,21.0,38000,3,5,1,12500,9.91,0.34,0,2,0,0
13554,21.0,44000,3,5,3,15000,13.11,0.34,1,3,0,0
13709,21.0,50000,3,2,1,18000,10.62,0.36,0,2,0,0
13903,21.0,49000,3,5,2,3000,16.49,0.06,0,3,0,0
13956,21.0,28800,3,2,3,12250,13.16,0.4,1,3,0,0
14797,21.0,30992,3,3,4,8400,14.72,0.26,1,3,0,0
14875,21.0,55000,3,0,3,6400,13.24,0.12,0,2,0,0
15163,21.0,60000,0,5,0,10000,16.89,0.17,0,2,0,0
15199,21.0,34000,3,2,5,4500,17.27,0.13,0,3,0,0
15230,21.0,32400,0,5,2,2500,14.72,0.08,1,3,0,0
15672,21.0,30000,0,5,0,2000,14.26,0.07,1,2,0,0
15865,21.0,33012,3,5,3,12200,10.99,0.37,0,4,0,0
16120,21.0,91800,0,5,1,25000,16.77,0.23,1,3,0,0
16466,21.0,30000,3,5,4,10800,9.63,0.35,0,2,0,0
16563,21.0,30000,3,4,5,14000,11.26,0.47,0,2,0,0
17204,21.0,32400,3,4,3,11000,13.23,0.34,0,3,0,0
17320,21.0,19000,3,2,4,3500,14.74,0.18,0,2,0,0
17895,21.0,19000,3,0,0,7150,13.85,0.39,1,4,0,0
17911,21.0,34000,3,2,4,5000,14.96,0.15,0,4,0,0
17921,21.0,39000,3,1,3,14000,10.75,0.35,0,2,0,0
17931,21.0,59000,3,5,1,21500,6.91,0.36,0,3,0,0
18168,21.0,32000,3,5,0,1200,10.99,0.04,0,4,0,0
18443,21.0,54000,3,5,2,9600,15.62,0.18,0,4,0,0
18478,21.0,48996,0,5,2,15000,10.75,0.31,0,2,0,0
18531,21.0,54000,0,5,1,8000,16.77,0.15,0,2,0,0
18933,21.0,28000,3,2,2,3000,15.62,0.11,0,2,0,0
18993,21.0,54000,3,5,4,6000,7.51,0.11,0,4,0,0
19362,21.0,29000,3,5,0,8000,12.84,0.28,0,4,0,0
19577,21.0,25000,3,5,3,8500,7.9,0.34,0,3,0,0
19828,21.0,27600,3,1,4,9600,10.62,0.36,0,3,0,0
20129,21.0,25000,3,5,3,7500,13.16,0.3,1,3,0,0
20336,21.0,58650,3,5,3,5000,10.59,0.07,0,4,0,0
20455,21.0,25000,3,0,5,11100,13.47,0.44,0,3,0,0
20606,21.0,37000,3,1,5,5000,17.04,0.14,1,3,0,0
20837,21.0,32000,3,6,1,12000,10.99,0.38,0,2,0,0
21909,21.0,17000,3,0,4,4200,16.0,0.26,0,2,0,0
21999,21.0,55000,3,0,2,10800,15.2,0.2,0,4,0,0
22154,21.0,30000,3,2,1,10000,7.51,0.33,0,3,0,0
22387,21.0,30000,3,1,0,6000,11.71,0.2,0,2,0,0
23208,21.0,31200,3,0,0,8000,16.0,0.26,1,2,0,0
23319,21.0,28200,3,2,4,2500,15.58,0.09,0,4,0,0
23528,21.0,38604,3,0,4,10500,10.36,0.27,0,3,0,0
23542,21.0,40000,3,1,2,20000,15.45,0.5,1,2,0,0
23606,21.0,40000,3,5,5,14000,6.91,0.35,0,4,0,0
23627,21.0,52000,3,2,3,18000,13.85,0.35,1,2,0,0
23644,21.0,60000,3,5,0,20000,11.83,0.33,0,2,0,0
24140,21.0,56000,3,5,5,20000,12.61,0.36,0,3,0,0
24154,21.0,38400,3,5,1,15000,11.99,0.39,0,2,0,0
24420,21.0,62400,3,0,1,4000,14.61,0.06,1,4,0,0
24513,21.0,34404,3,2,0,4000,15.33,0.12,1,4,0,0
24617,21.0,31000,3,2,4,5000,10.99,0.16,0,4,0,0
24794,21.0,25000,3,0,2,7000,12.69,0.28,0,2,0,0
25063,21.0,153000,0,1,0,1825,15.62,0.01,0,4,0,0
25111,21.0,29000,3,1,0,11200,12.42,0.4,0,4,0,0
25210,21.0,45150,3,5,1,17000,14.18,0.36,0,2,0,0
25447,21.0,30000,3,2,5,5000,12.18,0.17,0,2,0,0
25784,21.0,24996,3,2,3,5000,14.09,0.2,0,3,0,0
25848,21.0,38000,3,6,0,11750,15.95,0.29,1,2,0,0
26055,21.0,40000,3,5,1,15000,12.99,0.38,1,3,0,0
26259,21.0,36000,3,2,4,15000,10.25,0.42,0,4,0,0
26477,21.0,42000,3,3,3,14000,11.83,0.32,0,3,0,0
26739,21.0,78000,0,4,2,12000,13.48,0.15,0,2,0,0
27080,21.0,30000,3,1,5,12250,6.54,0.41,0,3,0,0
27664,21.0,66300,3,0,3,24250,15.7,0.31,0,4,0,0
27685,21.0,36000,3,0,0,10000,12.84,0.27,0,2,0,0
27687,21.0,33276,3,2,0,10000,18.3,0.3,1,4,0,0
27706,21.0,30000,0,5,4,8000,5.42,0.27,0,4,0,0
27852,21.0,14400,3,2,4,2700,11.86,0.19,0,3,0,0
28027,21.0,38000,3,5,1,12000,10.99,0.31,0,2,0,0
28115,21.0,30000,3,2,5,15000,16.7,0.5,1,2,0,0
28218,21.0,33996,3,5,1,5000,13.98,0.15,0,2,0,0
28637,21.0,24000,3,5,4,5000,10.62,0.21,0,2,0,0
29236,21.0,30000,3,3,5,10000,16.77,0.33,0,3,0,0
29329,21.0,18000,3,2,0,3000,11.71,0.17,0,4,0,0
29337,21.0,18000,3,1,1,2000,15.7,0.11,1,4,0,0
29434,21.0,30000,3,1,1,14500,13.72,0.48,0,2,0,0
29461,21.0,41000,3,0,1,11000,15.31,0.26,1,2,0,0
29539,21.0,15120,3,0,1,2500,13.48,0.16,0,3,0,0
30280,21.0,33996,3,0,3,7500,15.05,0.23,0,2,0,0
30659,21.0,39000,3,1,2,5600,14.96,0.14,1,3,0,0
30723,21.0,34000,3,2,5,5100,11.71,0.15,0,3,0,0
30755,21.0,26400,3,3,1,10000,11.71,0.38,0,4,0,0
30947,21.0,42000,3,2,2,9600,14.59,0.23,0,2,0,0
30974,21.0,30000,3,1,4,10000,13.24,0.33,1,4,0,0
31010,21.0,34000,0,5,3,5000,11.49,0.15,0,3,0,0
31018,21.0,32000,3,0,5,8000,14.11,0.25,1,4,0,0
31101,21.0,48000,3,2,5,15000,8.32,0.31,0,4,0,0
31208,21.0,26400,3,0,0,6000,9.76,0.23,0,3,0,0
31210,21.0,30000,3,5,4,10000,7.51,0.33,0,2,0,0
31219,21.0,44000,3,6,4,13000,15.7,0.3,0,4,0,0
31311,21.0,56000,0,5,3,15000,15.31,0.27,1,2,0,0
31572,21.0,25000,3,4,4,8800,9.91,0.35,0,4,0,0
32108,21.0,49110,3,5,4,6000,15.96,0.12,0,3,0,0
32246,21.0,25000,3,5,4,8500,10.65,0.34,0,3,0,0
32393,21.0,88000,0,2,4,10000,8.94,0.11,0,2,0,0
32426,21.0,30000,3,4,3,10000,13.49,0.33,0,4,0,0
32436,21.0,60000,3,5,1,24000,11.49,0.4,0,3,0,0
32651,21.0,39600,0,5,3,9000,15.99,0.23,1,4,0,0
32782,21.0,18000,3,1,4,6700,11.46,0.37,0,4,0,0
32787,21.0,24000,3,2,0,10000,17.27,0.42,1,3,0,0
32995,21.0,41000,3,5,3,12000,14.22,0.29,0,2,0,0
33285,21.0,45996,3,5,3,2500,13.16,0.05,1,2,0,0
33642,21.0,26400,3,2,2,5000,15.13,0.19,0,2,0,0
33679,21.0,78996,3,0,2,10000,6.17,0.12,0,3,0,0
33929,21.0,46000,0,3,4,2500,11.48,0.05,0,2,0,0
34062,21.0,51000,3,5,1,17000,7.9,0.33,0,4,0,0
34306,21.0,25000,3,1,1,10000,5.99,0.4,0,4,0,0
34682,21.0,32400,3,2,1,7750,14.96,0.23,1,2,0,0
34857,21.0,44004,3,1,5,10000,17.49,0.23,1,4,0,0
34994,21.0,50160,3,5,4,3000,15.62,0.06,1,4,0,0
35465,21.0,52000,0,5,4,18000,13.48,0.35,0,2,0,0
35528,21.0,30000,3,2,3,4200,11.36,0.14,0,4,0,0
35538,21.0,44000,3,4,1,16000,10.99,0.36,0,3,0,0
35683,21.0,26785,3,6,4,11000,13.98,0.41,1,2,0,0
35697,21.0,30000,3,5,3,8000,12.84,0.27,0,3,0,0
36109,21.0,32000,3,2,4,11000,13.57,0.34,0,4,0,0
36209,21.0,61455,0,3,3,9600,15.58,0.14,0,4,0,0
36439,21.0,32000,3,6,4,10000,11.14,0.31,0,4,0,0
36536,21.0,14400,3,0,3,2800,13.11,0.2,1,3,0,0
36554,21.0,24000,3,0,1,8000,13.23,0.33,0,3,0,0
36750,21.0,29000,3,0,1,8000,18.25,0.28,0,2,0,0
36832,21.0,36000,3,5,5,12000,12.61,0.35,1,4,0,0
37121,21.0,29000,0,0,3,10000,11.49,0.34,0,3,0,0
37202,21.0,12000,3,0,2,3000,10.99,0.25,0,2,0,0
37427,21.0,26000,3,2,2,3000,6.91,0.12,0,2,0,0
37621,21.0,19200,3,4,3,4000,16.49,0.21,1,2,0,0
37632,21.0,34368,3,3,0,12000,9.91,0.35,0,4,0,0
37659,21.0,30000,3,1,2,3000,15.62,0.1,0,2,0,0
38098,21.0,12000,3,2,4,4000,10.99,0.33,0,2,0,0
38218,21.0,34000,3,5,2,1200,9.91,0.04,0,3,0,0
38233,21.0,118000,0,6,5,19550,15.62,0.17,1,4,0,0
38411,21.0,33996,3,0,5,5000,12.53,0.15,1,2,0,0
38437,21.0,28000,3,0,0,7000,13.99,0.26,0,3,0,0
38458,21.0,49000,3,5,3,5000,14.96,0.1,1,4,0,0
38660,21.0,30000,3,0,3,14000,11.26,0.47,0,2,0,0
38781,21.0,37000,3,0,3,4000,17.27,0.11,0,4,0,0
39012,21.0,42000,3,1,1,4800,14.09,0.11,0,2,0,0
39160,21.0,15600,3,2,4,3600,11.66,0.21,1,2,0,0
39326,21.0,44000,3,2,1,18000,16.89,0.41,0,4,0,0
39519,21.0,52800,0,5,0,15000,11.86,0.29,0,2,0,0
39619,21.0,15996,3,3,0,4000,15.37,0.25,1,4,0,0
39812,21.0,44000,3,5,2,4000,13.43,0.09,1,2,0,0
39946,21.0,24000,3,0,2,1500,14.96,0.06,1,3,0,0
40091,21.0,69000,0,5,2,8000,17.58,0.11,0,2,0,0
40151,21.0,72000,3,4,5,24000,10.99,0.33,0,3,0,0
40234,21.0,35000,3,5,3,15000,7.9,0.43,0,2,0,0
40517,21.0,36000,0,0,3,7000,8.0,0.18,0,3,0,0
40984,21.0,24000,2,2,4,7200,12.87,0.31,0,2,0,0
40998,21.0,12000,3,1,0,2400,11.49,0.2,0,4,0,0
41136,21.0,32000,3,3,1,2000,16.49,0.06,0,4,0,0
41200,21.0,36000,3,4,3,12250,11.26,0.34,0,4,0,0
41506,21.0,15000,3,1,0,6000,13.57,0.4,0,2,0,0
41527,21.0,57000,0,6,3,8000,14.96,0.14,0,3,0,0
41791,21.0,30988,3,0,4,2400,16.29,0.08,1,3,0,0
41828,21.0,34000,3,0,1,5500,16.7,0.16,0,3,0,0
42148,21.0,26400,3,2,0,5000,12.84,0.19,1,3,0,0
42477,21.0,32000,3,3,3,5000,15.7,0.16,1,3,0,0
42669,21.0,83004,0,0,0,10000,15.28,0.12,0,4,0,0
42701,21.0,45000,3,4,4,15000,7.49,0.33,0,2,0,0
43177,21.0,48504,3,0,3,15000,14.26,0.31,0,2,0,0
43335,21.0,29000,3,5,3,9200,10.62,0.32,0,3,0,0
43380,21.0,18000,3,1,3,3000,13.61,0.17,0,2,0,0
43410,21.0,33000,3,0,4,14500,10.74,0.44,0,2,0,0
43505,21.0,30000,3,2,0,13000,12.53,0.46,0,3,0,0
43673,21.0,40000,3,3,4,13250,9.99,0.33,0,2,0,0
43851,21.0,36000,3,5,1,15000,6.62,0.42,0,2,0,0
43879,21.0,42000,3,2,1,1000,7.51,0.02,0,4,0,0
44276,21.0,52020,0,0,3,15000,12.84,0.25,1,3,0,0
44403,21.0,38000,3,5,3,15000,8.88,0.39,0,3,0,0
44438,21.0,29000,3,0,2,4000,9.96,0.14,0,4,0,0
44862,21.0,78200,0,5,5,7500,16.02,0.09,0,2,0,0
44894,21.0,34000,3,5,5,8500,16.89,0.25,1,3,0,0
45343,21.0,32000,0,4,3,7000,15.62,0.22,0,4,0,0
45412,21.0,44000,3,5,1,20000,11.36,0.45,0,4,0,0
45440,21.0,25200,3,5,3,4000,16.49,0.16,1,2,0,0
45559,21.0,15600,3,0,2,5000,14.46,0.31,0,4,0,0
45607,21.0,42000,0,5,1,8000,11.86,0.19,0,3,0,0
45641,21.0,33996,3,3,1,3000,16.32,0.09,0,2,0,0
45681,21.0,40000,3,1,1,5000,17.27,0.13,1,4,0,0
46049,21.0,30000,3,3,5,10000,17.27,0.33,0,4,0,0
46687,21.0,24000,3,5,0,9250,7.49,0.39,0,3,0,0
46782,21.0,119000,3,2,0,7600,14.61,0.06,0,2,0,0
46815,21.0,42000,3,4,1,1500,15.7,0.04,0,3,0,0
46841,21.0,34320,3,4,0,3000,16.32,0.09,1,2,0,0
47235,21.0,34000,3,2,0,6000,14.91,0.18,0,4,0,0
47292,21.0,18000,3,1,2,1500,12.84,0.08,1,4,0,0
47929,21.0,30000,3,4,0,2400,9.76,0.08,0,3,0,0
48205,21.0,30000,3,5,4,10000,14.61,0.33,0,4,0,0
48405,21.0,46000,3,5,5,14000,13.48,0.29,0,4,0,0
48425,21.0,37000,3,3,0,15000,6.62,0.41,0,2,0,0
48741,21.0,24996,3,1,4,9250,12.53,0.39,0,2,0,0
48898,21.0,42000,3,5,5,1000,15.58,0.02,1,4,0,0
48995,21.0,34000,3,3,3,12000,13.92,0.35,0,2,0,0
49135,21.0,48500,3,0,5,15000,12.87,0.31,1,3,0,0
49152,21.0,26400,3,5,2,9000,13.49,0.34,1,4,0,0
49649,21.0,44000,0,5,4,6000,11.71,0.14,0,2,0,0
49736,21.0,25200,3,3,4,6000,13.92,0.24,0,4,0,0
49794,21.0,29004,3,0,5,2500,12.23,0.09,1,3,0,0
50047,21.0,56000,3,2,3,25000,17.04,0.37,1,4,0,0
50337,21.0,36000,3,5,0,10000,17.27,0.28,0,2,0,0
50391,21.0,33996,3,1,2,6000,9.88,0.18,0,2,0,0
50648,21.0,18000,3,1,4,3000,15.65,0.17,0,3,0,0
50872,21.0,38500,3,0,1,12800,8.9,0.33,0,3,0,0
50927,21.0,35000,3,4,3,7000,15.65,0.2,0,2,0,0
51238,21.0,51000,0,6,3,10400,8.94,0.2,0,3,0,0
51390,21.0,28200,0,2,0,1000,16.49,0.04,0,2,0,0
51519,21.0,50000,3,4,0,6000,14.91,0.12,0,4,0,0
51554,21.0,61402,3,5,2,10800,17.58,0.18,0,3,0,0
51671,21.0,29004,3,3,3,12000,10.0,0.41,0,2,0,0
51711,21.0,19000,3,2,3,1500,14.35,0.08,1,2,0,0
51757,21.0,28800,3,0,1,10000,12.49,0.35,0,4,0,0
52030,21.0,30000,3,1,1,7000,18.64,0.23,1,3,0,0
52193,21.0,30852,3,4,1,11200,7.29,0.36,0,4,0,0
52335,21.0,45000,3,0,4,20500,15.33,0.5,1,2,0,0
52425,21.0,52500,0,3,3,9500,15.58,0.18,0,2,0,0
52692,21.0,18000,3,2,3,4500,13.49,0.25,1,3,0,0
52876,21.0,34000,3,5,3,12000,13.16,0.35,0,4,0,0
52996,21.0,35280,3,0,4,10000,14.96,0.29,1,3,0,0
53346,21.0,55400,0,5,3,1500,14.61,0.03,1,2,0,0
53779,21.0,44000,3,2,1,16000,15.28,0.36,1,2,0,0
54104,21.0,26124,3,3,0,8000,15.23,0.32,0,2,0,0
54796,21.0,36000,3,0,3,4500,13.99,0.13,0,3,0,0
55132,21.0,54000,3,5,1,3200,17.49,0.06,1,4,0,0
55167,21.0,51996,3,0,3,18000,7.9,0.35,0,4,0,0
55335,21.0,36000,3,5,4,10000,12.69,0.28,0,2,0,0
55622,21.0,38400,3,0,1,15000,8.9,0.39,0,3,0,0
55676,21.0,36100,3,5,4,10000,10.0,0.28,0,2,0,0
55957,21.0,25000,3,0,0,8000,13.48,0.32,1,2,0,0
56060,21.0,40000,3,0,4,15000,11.71,0.38,0,3,0,0
56243,21.0,42000,3,5,4,12000,9.91,0.29,0,4,0,0
56412,21.0,48000,3,1,4,16500,10.0,0.34,0,2,0,0
56744,21.0,34000,3,5,4,5000,11.71,0.15,0,3,0,0
56746,21.0,35000,3,1,5,9000,12.69,0.27,0,3,0,0
56824,21.0,33000,3,3,3,6000,16.89,0.18,0,2,0,0
56970,21.0,25000,3,2,4,7800,14.42,0.3,1,4,0,0
57074,21.0,38400,3,5,0,13000,8.49,0.34,0,2,0,0
57973,21.0,44000,3,5,3,12000,14.54,0.27,1,2,0,0
58008,21.0,29004,3,5,4,12000,5.99,0.41,0,3,0,0
58611,21.0,24000,3,5,3,10000,13.85,0.42,0,4,0,0
11,22.0,33000,3,6,4,10000,11.12,0.3,0,2,0,0
24,22.0,30000,3,3,3,5000,16.49,0.17,0,4,0,0
39,22.0,32000,3,6,1,8000,15.58,0.25,0,3,0,0
194,22.0,39000,0,6,3,3000,15.62,0.08,0,4,0,0
311,22.0,40000,3,0,4,16000,13.85,0.4,0,2,0,0
396,22.0,49000,3,0,4,12000,15.31,0.24,1,3,0,0
442,22.0,25000,3,3,0,9000,10.99,0.37,0,2,0,0
507,22.0,25200,3,2,2,10000,11.48,0.4,0,2,0,0
510,22.0,30000,3,2,5,5000,14.42,0.17,0,3,0,0
556,22.0,91800,0,6,3,16800,15.62,0.17,1,4,0,0
729,22.0,25000,0,7,1,14000,12.84,0.05,1,2,0,0
741,22.0,51600,3,1,5,3000,16.29,0.06,1,2,0,0
752,22.0,48000,3,5,3,10000,17.56,0.21,1,2,0,0
790,22.0,69000,0,6,1,8000,14.91,0.12,0,2,0,0
805,22.0,61754,0,6,3,10000,14.83,0.14,0,3,0,0
823,22.0,36000,3,3,5,13000,11.14,0.36,0,2,0,0
1023,22.0,45000,3,0,1,15000,11.48,0.33,0,4,0,0
1139,22.0,24000,3,0,3,12250,11.36,0.51,0,3,0,0
1355,22.0,25000,3,6,3,8500,11.49,0.34,0,4,0,0
1357,22.0,36000,3,1,2,16000,14.26,0.44,0,4,0,0
1442,22.0,32000,3,2,1,12000,14.27,0.38,1,2,0,0
1471,22.0,42996,3,7,0,14000,12.18,0.33,0,4,0,0
1485,22.0,29000,3,5,5,6000,15.27,0.21,1,2,0,0
1498,22.0,36000,3,2,3,5000,14.96,0.14,1,4,0,0
1600,22.0,51298,3,6,1,1000,17.19,0.02,1,3,0,0
1706,22.0,37200,3,6,2,2000,18.39,0.06,1,4,0,0
1818,22.0,108000,3,1,2,25000,14.96,0.23,0,4,0,0
1824,22.0,36000,3,6,1,12000,11.71,0.33,0,4,0,0
1835,22.0,30000,3,0,2,6000,8.9,0.2,0,2,0,0
1858,22.0,39000,3,3,3,3000,10.37,0.08,0,3,0,0
1915,22.0,102616,3,2,3,18000,7.9,0.18,0,2,0,0
1925,22.0,60000,3,2,0,6400,15.99,0.11,1,4,0,0
2031,22.0,59000,3,2,1,18000,8.9,0.31,0,2,0,0
2034,22.0,30000,3,5,2,8000,19.29,0.27,0,2,0,0
2041,22.0,56950,3,6,3,7550,10.75,0.11,0,4,0,0
2071,22.0,42000,3,4,4,15250,11.26,0.36,0,4,0,0
2171,22.0,30000,3,4,0,10000,13.49,0.33,1,3,0,0
2223,22.0,89250,3,2,3,7500,15.05,0.09,1,3,0,0
2237,22.0,59000,0,4,5,6000,21.36,0.1,1,2,0,0
2247,22.0,35496,3,5,5,3200,14.54,0.09,1,3,0,0
2248,22.0,30000,3,3,4,12000,8.49,0.4,0,2,0,0
2254,22.0,36996,3,2,2,12000,11.58,0.33,0,2,0,0
2260,22.0,44000,3,1,5,7000,16.07,0.16,1,3,0,0
2541,22.0,66000,3,1,2,15000,14.82,0.23,0,4,0,0
2549,22.0,31000,3,5,5,3600,10.83,0.12,0,3,0,0
2627,22.0,27996,3,0,5,12250,7.51,0.44,0,4,0,0
2807,22.0,55000,0,6,4,6000,12.99,0.11,0,3,0,0
2818,22.0,50000,3,0,0,3000,15.99,0.06,1,2,0,0
2863,22.0,54000,3,1,0,8000,15.58,0.15,0,3,0,0
2917,22.0,32000,3,2,4,4500,15.96,0.14,0,3,0,0
2921,22.0,70000,3,3,4,25000,11.86,0.36,0,2,0,0
2948,22.0,31000,3,6,0,12000,14.11,0.38,0,3,0,0
2962,22.0,36000,3,0,5,13750,21.21,0.36,1,4,0,0
3085,22.0,30000,3,3,1,5000,12.69,0.17,0,3,0,0
3091,22.0,36100,3,4,1,14000,7.29,0.39,0,2,0,0
3097,22.0,54000,3,6,0,4500,6.62,0.08,0,2,0,0
3115,22.0,42000,3,6,4,16750,10.62,0.4,0,4,0,0
3155,22.0,73000,3,6,0,7000,16.29,0.1,1,2,0,0
3241,22.0,34000,3,6,4,10000,10.99,0.29,0,2,0,0
3269,22.0,79650,3,6,2,17000,14.09,0.22,0,3,0,0
3299,22.0,33000,3,6,2,6000,12.68,0.18,0,2,0,0
3315,22.0,66000,3,2,1,16000,10.62,0.25,0,2,0,0
3352,22.0,25000,0,5,2,5000,16.35,0.02,1,2,0,0
3358,22.0,45000,3,6,1,10000,11.14,0.22,0,4,0,0
3370,22.0,35000,3,5,1,13000,10.0,0.38,0,2,0,0
3385,22.0,30000,3,2,0,1200,15.21,0.04,1,4,0,0
3458,22.0,54000,3,1,0,15000,14.42,0.28,0,2,0,0
3478,22.0,33000,0,6,4,7500,15.05,0.22,1,4,0,0
3515,22.0,29000,3,0,2,4000,12.73,0.14,1,4,0,0
3572,22.0,52800,3,6,0,7500,16.29,0.15,0,4,0,0
3621,22.0,27000,3,3,3,9000,13.79,0.33,1,3,0,0
3628,22.0,24000,3,2,1,4000,15.65,0.17,1,3,0,0
3671,22.0,59000,0,6,3,20000,11.49,0.34,0,2,0,0
3681,22.0,42000,3,6,4,10000,5.42,0.24,0,4,0,0
3936,22.0,74000,0,4,5,25000,14.38,0.34,1,3,0,0
3956,22.0,31200,3,0,3,15000,9.32,0.48,0,2,0,0
4115,22.0,58650,3,6,3,15000,15.05,0.22,0,4,0,0
4153,22.0,36000,3,1,1,6800,19.13,0.19,0,2,0,0
4176,22.0,60000,3,6,4,2000,8.49,0.03,0,4,0,0
4213,22.0,62900,0,6,3,10000,14.84,0.14,0,2,0,0
4273,22.0,59000,3,4,1,19000,13.49,0.31,1,2,0,0
4319,22.0,30000,3,2,0,10000,10.37,0.33,0,3,0,0
4331,22.0,32000,3,1,0,2500,13.22,0.08,1,4,0,0
4443,22.0,46000,0,3,4,11000,15.62,0.24,0,2,0,0
4470,22.0,42000,3,0,0,14500,14.5,0.33,0,3,0,0
4565,22.0,30000,3,0,0,10000,6.62,0.33,0,3,0,0
4679,22.0,30000,3,0,4,8000,14.84,0.27,1,3,0,0
4720,22.0,39000,3,3,3,10000,15.95,0.26,0,4,0,0
4774,22.0,36000,3,2,1,8000,15.31,0.22,1,3,0,0
4794,22.0,59000,0,6,3,7200,14.96,0.1,1,2,0,0
4819,22.0,37000,3,2,1,4800,11.83,0.13,0,4,0,0
4853,22.0,25000,3,0,3,10500,7.66,0.4,0,3,0,0
4881,22.0,36000,3,6,1,12000,7.51,0.33,0,4,0,0
4939,22.0,49000,0,7,0,14000,16.32,0.29,1,3,0,0
4996,22.0,34000,3,2,0,3000,21.74,0.09,1,4,0,0
5049,22.0,44000,3,0,1,8500,5.79,0.19,0,4,0,0
